point_id,latitude,longitude,arrondissement,heat_class,heat_label,total_features,collisions_n,collisions_victimes,collisions_morts,collisions_blesses_graves,collisions_blesses_legers,collisions_gravite_pire,permis_n,permis_logements,permis_types_top,entraves_n,entraves_actives,entraves_raisons_top,entraves_fin_derniere,arbres_n,arbres_especes_top,arbres_dhp_moyen,emplacements_arbres_n
P04571,45.4982,-73.5796,Ville-Marie,5,Îlot de chaleur,4,0,0,0,0,0,,0,0,,0,0,,,2,Chêne anglais fastigié(2),5,2
P04572,45.4982,-73.5794,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Ginkgo à feuilles bilobées(1),5,1
P04573,45.4982,-73.5784,Ville-Marie,5,Îlot de chaleur,12,0,0,0,0,0,,12,0,Transformation(8); Travaux intérieurs(2); Travaux extérieurs-intérieurs(1),0,0,,,0,,,0
P04574,45.4982,-73.5782,Ville-Marie,5,Îlot de chaleur,8,0,0,0,0,0,,6,0,Transformation(4); Travaux extérieurs-intérieurs(1); Travaux intérieurs(1),0,0,,,1,Chêne à gros fruits(1),5,1
P04575,45.4982,-73.578,Ville-Marie,5,Îlot de chaleur,6,0,0,0,0,0,,4,0,Transformation(4),0,0,,,1,Érable de Norvège Deborah(1),9,1
P04576,45.4982,-73.5778,Ville-Marie,5,Îlot de chaleur,7,1,0,0,0,0,Dommages matériels (sous seuil),2,0,Transformation(2),0,0,,,2,Févier Sunburst(1); Chêne à gros fruits(1),7.5,2
P04577,45.4982,-73.5776,Ville-Marie,5,Îlot de chaleur,10,0,0,0,0,0,,8,0,Transformation(8),0,0,,,1,Érable de Norvège Emerald Queen(1),8,1
P04578,45.4982,-73.5774,Ville-Marie,5,Îlot de chaleur,3,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),5,2
P04579,45.4982,-73.5772,Ville-Marie,5,Îlot de chaleur,16,0,0,0,0,0,,12,0,Transformation(4); Travaux d'agrandissement(3); Travaux extérieurs(2),0,0,,,2,Chicot du Canada(1); Orme Homestead(1),6.5,2
P04580,45.4982,-73.576,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Morton (Accolade TM)(1),5,1
P04581,45.4982,-73.5758,Ville-Marie,5,Îlot de chaleur,9,0,0,0,0,0,,5,0,Transformation(5),0,0,,,2,Chicot du Canada(1); Orme Morton (Accolade TM)(1),5,2
P04582,45.4982,-73.5756,Ville-Marie,5,Îlot de chaleur,3,0,0,0,0,0,,0,0,,0,0,,,1,Ulmus x 'Morton Glossy' (Triumph TM)(1),5,2
P04583,45.4982,-73.5754,Ville-Marie,5,Îlot de chaleur,1,0,0,0,0,0,,0,0,,0,0,,,0,,,1
P04584,45.4982,-73.5752,Ville-Marie,5,Îlot de chaleur,12,0,0,0,0,0,,12,0,Transformation(7); Travaux extérieurs(3); Travaux intérieurs(1),0,0,,,0,,,0
P04585,45.4982,-73.575,Ville-Marie,5,Îlot de chaleur,9,0,0,0,0,0,,7,0,Transformation(7),0,0,,,1,Févier Moraine(1),14,1
P04586,45.4982,-73.5748,Ville-Marie,5,Îlot de chaleur,13,2,1,0,0,1,Léger,5,0,Transformation(5),0,0,,,3,Févier Moraine(2); Févier Skyline(1),14.7,3
P04587,45.4982,-73.5746,Ville-Marie,5,Îlot de chaleur,15,9,1,0,0,1,Léger,2,0,Transformation(2),0,0,,,1,Févier Skyline(1),5,3
P04588,45.4982,-73.5744,Ville-Marie,5,Îlot de chaleur,21,0,0,0,0,0,,21,0,Transformation(13); Travaux intérieurs(5); Travaux extérieurs(3),0,0,,,0,,,0
P04589,45.4982,-73.5736,Ville-Marie,4,Température plus chaude que la moyenne (à risque),5,1,0,0,0,0,Dommages matériels (sous seuil),2,0,Transformation(2),0,0,,,1,Orme Pioneer(1),5,1
P04590,45.4982,-73.5734,Ville-Marie,4,Température plus chaude que la moyenne (à risque),12,0,0,0,0,0,,8,0,Transformation(8),0,0,,,2,Ginkgo à feuilles bilobées(1); Ulmus x New Horizon(1),5,2
P04591,45.4982,-73.5732,Ville-Marie,4,Température plus chaude que la moyenne (à risque),7,4,2,0,0,2,Léger,1,0,Transformation(1),0,0,,,1,Ginkgo à feuilles bilobées(1),5,1
P04592,45.4982,-73.573,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,1,Ginkgo à feuilles bilobées(1),5,3
P04593,45.4982,-73.5728,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Travaux intérieurs(1),0,0,,,0,,,0
P04594,45.4982,-73.5722,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,6,0,Transformation(5); Travaux intérieurs(1),0,0,,,0,,,0
P04595,45.4982,-73.5714,Ville-Marie,3,Température plus proche de la moyenne,7,5,1,0,0,1,Léger,0,0,,0,0,,,1,Févier Skyline(1),20,1
P04596,45.4982,-73.5712,Ville-Marie,3,Température plus proche de la moyenne,3,0,0,0,0,0,,0,0,,1,1,Entretien(1),2026-06-07,1,Févier Skyline(1),13,1
P04597,45.4982,-73.571,Ville-Marie,3,Température plus proche de la moyenne,71,3,0,0,0,0,Dommages matériels,68,0,Transformation(68),0,0,,,0,,,0
P04598,45.4982,-73.5706,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme(1); Chicot du Canada(1),9.5,2
P04599,45.4982,-73.5698,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Févier d'Amérique(1); Chêne à gros fruits(1),5,2
P04600,45.4982,-73.5696,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Févier d'Amérique(1); Chêne à gros fruits(1),5,2
P04601,45.4982,-73.5694,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme(2),11.5,2
P04602,45.4982,-73.5692,Ville-Marie,3,Température plus proche de la moyenne,8,0,0,0,0,0,,0,0,,0,0,,,4,Orme(2); Érable argenté(1); Érable argenté Silver Queen(1),26.5,4
P04603,45.4982,-73.569,Ville-Marie,3,Température plus proche de la moyenne,8,0,0,0,0,0,,0,0,,0,0,,,4,Érable Autumn Blaze(2); Érable argenté Silver Queen(1); Micocoulier occidental(1),28.2,4
P04604,45.4982,-73.5688,Ville-Marie,3,Température plus proche de la moyenne,8,0,0,0,0,0,,0,0,,0,0,,,4,Érable argenté(3); Micocoulier occidental(1),34.2,4
P04605,45.4982,-73.5686,Ville-Marie,2,Température plus froide que la moyenne,5,0,0,0,0,0,,0,0,,0,0,,,2,Érable argenté(1); Érable argenté Silver Queen(1),55,3
P04606,45.4982,-73.5684,Ville-Marie,2,Température plus froide que la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Érable argenté(2),59.5,2
P04607,45.4982,-73.5682,Ville-Marie,2,Température plus froide que la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Érable argenté(1),83,1
P04608,45.4982,-73.5678,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Érable argenté(1),47,1
P04609,45.4982,-73.5676,Ville-Marie,3,Température plus proche de la moyenne,9,0,0,0,0,0,,7,0,Transformation(7),0,0,,,1,Orme(1),27,1
P04610,45.4982,-73.5674,Ville-Marie,3,Température plus proche de la moyenne,24,22,5,0,0,5,Léger,0,0,,0,0,,,1,Acer x freemanii Celebration(1),5,1
P04611,45.4982,-73.5662,Ville-Marie,4,Température plus chaude que la moyenne (à risque),140,0,0,0,0,0,,140,0,Transformation(77); Travaux intérieurs(56); Travaux extérieurs(4),0,0,,,0,,,0
P04612,45.4982,-73.5652,Ville-Marie,4,Température plus chaude que la moyenne (à risque),85,84,34,1,1,32,Mortel,1,0,Transformation(1),0,0,,,0,,,0
P04613,45.4982,-73.5648,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Orme Morton (Accolade TM)(2),5,2
P04614,45.4982,-73.5642,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Travaux intérieurs(2),0,0,,,0,,,0
P04615,45.4982,-73.5614,,4,Température plus chaude que la moyenne (à risque),5,5,1,0,0,1,Léger,0,0,,0,0,,,0,,,0
P04616,45.4982,-73.561,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,0,0,,0,0,,,3,Chicot du Canada(2); Érable Autumn Blaze(1),5.7,3
P04617,45.4982,-73.5608,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,0,0,,0,0,,,3,Orme Morton (Accolade TM)(2); Chêne rouge(1),7.3,3
P04618,45.4982,-73.5606,Ville-Marie,4,Température plus chaude que la moyenne (à risque),11,7,0,0,0,0,Dommages matériels,0,0,,0,0,,,2,Orme Morton (Accolade TM)(2),8,2
P04619,45.4982,-73.5604,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Morton (Accolade TM)(1),8,1
P04620,45.4982,-73.5602,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme Morton (Accolade TM)(2),8,2
P04621,45.4982,-73.5598,Ville-Marie,3,Température plus proche de la moyenne,3,0,0,0,0,0,,1,0,Démolition(1),0,0,,,1,Ulmus parvifolia(1),67,1
P04622,45.4982,-73.5594,Ville-Marie,3,Température plus proche de la moyenne,3,0,0,0,0,0,,0,0,,0,0,,,1,Frêne de Pennsylvanie(1),35,2
P04623,45.4982,-73.5592,Ville-Marie,3,Température plus proche de la moyenne,8,0,0,0,0,0,,3,1,Transformation(3),1,1,Égouts et aqueducs - Excavation(1),2026-06-05,2,Chicot du Canada(2),14.5,2
P04624,45.4982,-73.5578,,4,Température plus chaude que la moyenne (à risque),4,4,0,0,0,0,Dommages matériels,0,0,,0,0,,,0,,,0
P04625,45.4982,-73.5576,Ville-Marie,4,Température plus chaude que la moyenne (à risque),8,0,0,0,0,0,,8,0,Transformation(4); Travaux intérieurs(3); Abattage d'arbre(1),0,0,,,0,,,0
P04626,45.4982,-73.5574,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,2,0,Transformation(1); Travaux intérieurs(1),0,0,,,0,,,0
P04627,45.4982,-73.5568,Ville-Marie,5,Îlot de chaleur,1,0,0,0,0,0,,1,0,Démolition(1),0,0,,,0,,,0
P04628,45.4982,-73.5552,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),8,1
P04629,45.4982,-73.555,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Poirier Chantecleer(1),5,1
P04630,45.498,-73.5848,Ville-Marie,3,Température plus proche de la moyenne,11,0,0,0,0,0,,11,1,Transformation(9); Travaux extérieurs(1); Certificat d'autorisation(1),0,0,,,0,,,0
P04631,45.498,-73.584,Ville-Marie,4,Température plus chaude que la moyenne (à risque),16,0,0,0,0,0,,16,0,Transformation(7); Travaux extérieurs(5); Travaux intérieurs(3),0,0,,,0,,,0
P04632,45.498,-73.5834,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,6,0,Transformation(2); Travaux extérieurs(2); Travaux intérieurs(1),0,0,,,0,,,0
P04633,45.498,-73.583,Ville-Marie,3,Température plus proche de la moyenne,9,0,0,0,0,0,,7,-1,Transformation(7),0,0,,,1,Chicot du Canada(1),11,1
P04634,45.498,-73.5828,Ville-Marie,3,Température plus proche de la moyenne,5,1,0,0,0,0,Dommages matériels,0,0,,0,0,,,2,Févier Imperial(1); Chicot du Canada(1),16,2
P04635,45.498,-73.5826,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,2,0,Travaux extérieurs(1); Certificat d'autorisation(1),0,0,,,1,Chicot du Canada(1),9,1
P04636,45.498,-73.5824,Ville-Marie,3,Température plus proche de la moyenne,5,0,0,0,0,0,,5,0,Transformation(4); Certificat d'autorisation(1),0,0,,,0,,,0
P04637,45.498,-73.5822,Ville-Marie,3,Température plus proche de la moyenne,1,0,0,0,0,0,,1,0,Transformation(1),0,0,,,0,,,0
P04638,45.498,-73.582,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,3,0,Travaux intérieurs(1); Travaux d'agrandissement(1); Travaux extérieurs(1),0,0,,,0,,,0
P04639,45.498,-73.5818,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Travaux extérieurs(1),0,0,,,0,,,0
P04640,45.498,-73.5812,Ville-Marie,4,Température plus chaude que la moyenne (à risque),13,0,0,0,0,0,,13,-2,Transformation(7); Travaux extérieurs(4); Travaux intérieurs(2),0,0,,,0,,,0
P04641,45.498,-73.5808,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,0,0,,1,1,Construction/rénovation sans excavation(1),2026-07-12,1,Orme Morton (Accolade TM)(1),5,1
P04642,45.498,-73.5806,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Érable argenté(1),29,1
P04643,45.498,-73.5804,Ville-Marie,4,Température plus chaude que la moyenne (à risque),24,17,4,0,1,3,Grave,7,0,Transformation(7),0,0,,,0,,,0
P04644,45.498,-73.5802,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,0,,,2
P04645,45.498,-73.5798,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Travaux intérieurs(1),0,0,,,0,,,0
P04646,45.498,-73.5796,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Chêne anglais fastigié(1),5,1
P04647,45.498,-73.5794,Ville-Marie,5,Îlot de chaleur,9,0,0,0,0,0,,0,0,,0,0,,,4,Érable Autumn Blaze(3); Pin noir d'Autriche(1),5,5
P04648,45.498,-73.5792,Ville-Marie,5,Îlot de chaleur,4,0,0,0,0,0,,0,0,,0,0,,,2,Ginkgo à feuilles bilobées(2),9,2
P04649,45.498,-73.579,,5,Îlot de chaleur,1,1,0,0,0,0,Dommages matériels (sous seuil),0,0,,0,0,,,0,,,0
P04650,45.498,-73.5778,Ville-Marie,5,Îlot de chaleur,6,0,0,0,0,0,,3,14,Travaux extérieurs(1); Travaux intérieurs(1); Travaux d'agrandissement(1),1,1,Construction/rénovation sans excavation(1),2026-06-05,1,Orme Morton (Accolade TM)(1),24,1
P04651,45.498,-73.5776,,5,Îlot de chaleur,2,2,0,0,0,0,Dommages matériels,0,0,,0,0,,,0,,,0
P04652,45.498,-73.5774,Ville-Marie,5,Îlot de chaleur,62,56,18,0,2,16,Grave,6,0,Transformation(3); Construction(2); Démolition(1),0,0,,,0,,,0
P04653,45.498,-73.5772,Ville-Marie,5,Îlot de chaleur,17,0,0,0,0,0,,15,0,Transformation(14); Démolition(1),0,0,,,1,Orme Morton (Accolade TM)(1),5,1
P04654,45.498,-73.5768,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,2,0,Transformation(1); Travaux intérieurs(1),0,0,,,0,,,0
P04655,45.498,-73.5762,Ville-Marie,5,Îlot de chaleur,3,0,0,0,0,0,,3,0,Travaux intérieurs(2); Travaux extérieurs(1),0,0,,,0,,,0
P04656,45.498,-73.576,Ville-Marie,5,Îlot de chaleur,53,0,0,0,0,0,,53,18,Travaux intérieurs(28); Transformation(17); Travaux d'agrandissement(4),0,0,,,0,,,0
P04657,45.498,-73.5754,Ville-Marie,5,Îlot de chaleur,1,0,0,0,0,0,,0,0,,0,0,,,0,,,1
P04658,45.498,-73.5752,Ville-Marie,5,Îlot de chaleur,3,0,0,0,0,0,,1,0,Transformation(1),0,0,,,1,Érable argenté(1),12,1
P04659,45.498,-73.575,Ville-Marie,5,Îlot de chaleur,16,7,0,0,0,0,Dommages matériels,6,0,Transformation(6),1,1,Construction/rénovation avec excavation(1),2026-10-30,1,Févier Moraine(1),20,1
P04660,45.498,-73.5748,Ville-Marie,5,Îlot de chaleur,10,0,0,0,0,0,,7,0,Transformation(7),0,0,,,1,Févier Skyline(1),11,2
P04661,45.498,-73.5746,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),5,1
P04662,45.498,-73.5738,Ville-Marie,5,Îlot de chaleur,11,0,0,0,0,0,,11,0,Transformation(9); Travaux extérieurs(1); Travaux intérieurs(1),0,0,,,0,,,0
P04663,45.498,-73.5732,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Pioneer(1),5,1
P04664,45.498,-73.573,Ville-Marie,4,Température plus chaude que la moyenne (à risque),10,8,0,0,0,0,Dommages matériels,0,0,,0,0,,,1,Ginkgo à feuilles bilobées(1),5,1
P04665,45.498,-73.5728,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,0,0,,0,0,,,0,,,1
P04666,45.498,-73.5726,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),5,1
P04667,45.498,-73.5718,Ville-Marie,2,Température plus froide que la moyenne,11,0,0,0,0,0,,11,0,Transformation(6); Travaux extérieurs(2); Travaux intérieurs(2),0,0,,,0,,,0
P04668,45.498,-73.5712,Ville-Marie,3,Température plus proche de la moyenne,17,0,0,0,0,0,,15,0,Transformation(15),0,0,,,0,,,2
P04669,45.498,-73.571,,3,Température plus proche de la moyenne,53,53,15,0,0,15,Léger,0,0,,0,0,,,0,,,0
P04670,45.498,-73.5708,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada(1),5,1
P04671,45.498,-73.5706,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme de Sibérie(2),45,2
P04672,45.498,-73.5702,Ville-Marie,3,Température plus proche de la moyenne,82,0,0,0,0,0,,82,0,Transformation(45); Travaux intérieurs(33); Travaux extérieurs(2),0,0,,,0,,,0
P04673,45.498,-73.5694,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme Morton (Accolade TM)(1); Chicot du Canada(1),5,2
P04674,45.498,-73.5692,Ville-Marie,3,Température plus proche de la moyenne,1,0,0,0,0,0,,0,0,,0,0,,,0,,,1
P04675,45.498,-73.569,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Orme(1),18,1
P04676,45.498,-73.5688,Ville-Marie,3,Température plus proche de la moyenne,8,0,0,0,0,0,,0,0,,0,0,,,4,Micocoulier occidental(2); Orme(2),28,4
P04677,45.498,-73.5686,Ville-Marie,3,Température plus proche de la moyenne,6,0,0,0,0,0,,0,0,,0,0,,,3,Micocoulier occidental(2); Tilleul d'Amérique(1),47.7,3
P04678,45.498,-73.5684,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Micocoulier occidental(2),50,2
P04679,45.498,-73.5682,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Micocoulier occidental(2),57.5,2
P04680,45.498,-73.568,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Micocoulier occidental(1),66,1
P04681,45.498,-73.5676,Ville-Marie,3,Température plus proche de la moyenne,3,0,0,0,0,0,,3,0,Transformation(3),0,0,,,0,,,0
P04682,45.498,-73.5674,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,4,0,Transformation(4),0,0,,,0,,,0
P04683,45.498,-73.5672,Ville-Marie,4,Température plus chaude que la moyenne (à risque),57,0,0,0,0,0,,57,0,Transformation(57),0,0,,,0,,,0
P04684,45.498,-73.567,Ville-Marie,3,Température plus proche de la moyenne,6,0,0,0,0,0,,0,0,,0,0,,,3,Orme Vanguard(3),5,3
P04685,45.498,-73.5666,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada(1),5,1
P04686,45.498,-73.5656,,5,Îlot de chaleur,1,1,0,0,0,0,Dommages matériels (sous seuil),0,0,,0,0,,,0,,,0
P04687,45.498,-73.5654,Ville-Marie,5,Îlot de chaleur,10,0,0,0,0,0,,10,0,Transformation(10),0,0,,,0,,,0
P04688,45.498,-73.565,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada(1),7,1
P04689,45.498,-73.5648,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,0,0,,0,0,,,3,Chicot du Canada(3),7,3
P04690,45.498,-73.5646,Ville-Marie,4,Température plus chaude que la moyenne (à risque),5,0,0,0,0,0,,0,0,,0,0,,,2,Févier d'Amérique(1); Orme Morton (Accolade TM)(1),8.5,3
P04691,45.498,-73.5644,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Érable de Norvège(2),33,2
P04692,45.498,-73.5624,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Transformation(1),0,0,,,0,,,0
P04693,45.498,-73.5616,,4,Température plus chaude que la moyenne (à risque),13,13,5,0,0,5,Léger,0,0,,0,0,,,0,,,0
P04694,45.498,-73.5612,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada(1),6,2
P04695,45.498,-73.561,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada(1),6,1
P04696,45.498,-73.5608,Ville-Marie,3,Température plus proche de la moyenne,8,0,0,0,0,0,,0,0,,0,0,,,4,Chêne rouge(3); Noyer noir(1),5.8,4
P04697,45.498,-73.5606,Ville-Marie,3,Température plus proche de la moyenne,6,0,0,0,0,0,,0,0,,0,0,,,3,Chêne rouge(1); Micocoulier occidental(1); Noyer noir(1),5.7,3
P04698,45.498,-73.5604,Ville-Marie,3,Température plus proche de la moyenne,6,0,0,0,0,0,,0,0,,0,0,,,3,Orme Morton (Accolade TM)(2); Micocoulier occidental(1),7.3,3
P04699,45.498,-73.5602,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Orme Morton (Accolade TM)(2),8,2
P04700,45.498,-73.56,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Orme Morton (Accolade TM)(2),8,2
P04701,45.498,-73.5598,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Morton (Accolade TM)(1),8,1
P04702,45.498,-73.5596,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,0,,,2
P04703,45.498,-73.5594,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,1,0,0,0,0,Dommages matériels (sous seuil),0,0,,0,0,,,1,Chicot du Canada(1),14,2
P04704,45.498,-73.559,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,3,0,Travaux intérieurs(3),0,0,,,0,,,0
P04705,45.498,-73.5586,Ville-Marie,3,Température plus proche de la moyenne,3,0,0,0,0,0,,3,0,Travaux intérieurs(2); Travaux extérieurs(1),0,0,,,0,,,0
P04706,45.498,-73.5582,,4,Température plus chaude que la moyenne (à risque),6,6,0,0,0,0,Dommages matériels (sous seuil),0,0,,0,0,,,0,,,0
P04707,45.498,-73.5578,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,6,124,Transformation(3); Démolition(1); Construction(1),0,0,,,0,,,0
P04708,45.498,-73.5572,Ville-Marie,5,Îlot de chaleur,4,0,0,0,0,0,,4,0,Travaux intérieurs(2); Travaux d'agrandissement(1); Travaux extérieurs(1),0,0,,,0,,,0
P04709,45.498,-73.557,Ville-Marie,5,Îlot de chaleur,7,0,0,0,0,0,,7,0,Transformation(5); Travaux extérieurs-intérieurs(1); Travaux intérieurs(1),0,0,,,0,,,0
P04710,45.498,-73.5566,Ville-Marie,5,Îlot de chaleur,1,0,0,0,0,0,,1,0,Travaux extérieurs(1),0,0,,,0,,,0
P04711,45.498,-73.5564,Ville-Marie,5,Îlot de chaleur,10,4,0,0,0,0,Dommages matériels,6,0,Transformation(6),0,0,,,0,,,0
P04712,45.498,-73.5554,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),8,1
P04713,45.498,-73.5552,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),8,1
P04714,45.4978,-73.5846,Ville-Marie,3,Température plus proche de la moyenne,3,0,0,0,0,0,,3,-1,Transformation(2); Travaux extérieurs-intérieurs(1),0,0,,,0,,,0
P04715,45.4978,-73.583,Ville-Marie,3,Température plus proche de la moyenne,7,0,0,0,0,0,,7,0,Transformation(2); Travaux extérieurs(2); Travaux intérieurs(2),0,0,,,0,,,0
P04716,45.4978,-73.5826,Ville-Marie,3,Température plus proche de la moyenne,3,1,0,0,0,0,Dommages matériels,0,0,,0,0,,,1,Érable argenté Pyramidal(1),10,1
P04717,45.4978,-73.5824,Ville-Marie,3,Température plus proche de la moyenne,5,0,0,0,0,0,,0,0,,0,0,,,2,Orme Pioneer(1); Érable argenté Pyramidal(1),18.5,3
P04718,45.4978,-73.5822,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme Pioneer(1); Févier Imperial(1),19.5,2
P04719,45.4978,-73.582,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Transformation(1); Travaux extérieurs(1),0,0,,,0,,,0
P04720,45.4978,-73.5808,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Morton (Accolade TM)(1),5,1
P04721,45.4978,-73.5806,Ville-Marie,4,Température plus chaude que la moyenne (à risque),14,0,0,0,0,0,,10,0,Transformation(10),0,0,,,2,Orme Morton (Accolade TM)(2),5,2
P04722,45.4978,-73.5804,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,1,0,Transformation(1),0,0,,,1,Orme 'Cathedral'(1),15,1
P04723,45.4978,-73.5802,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Transformation(1),0,0,,,0,,,0
P04724,45.4978,-73.58,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Transformation(2),0,0,,,0,,,0
